,0,1,Embedding # of Shots 8,Embedding Example Paths 8,Embedding Example Categories 8,Embedding Same Category Count 8,Random # of Shots 8,Random Example Paths 8,Random Example Categories 8,Random Same Category Count 8,Embedding # of Shots 4,Embedding Example Paths 4,Embedding Example Categories 4,Embedding Same Category Count 4,Random # of Shots 4,Random Example Paths 4,Random Example Categories 4,Random Same Category Count 4,Embedding # of Shots 2,Embedding Example Paths 2,Embedding Example Categories 2,Embedding Same Category Count 2,Random # of Shots 2,Random Example Paths 2,Random Example Categories 2,Random Same Category Count 2,Embedding # of Shots 1,Embedding Example Paths 1,Embedding Example Categories 1,Embedding Same Category Count 1,Random # of Shots 1,Random Example Paths 1,Random Example Categories 1,Random Same Category Count 1,Embedding # of Shots 0,Embedding Example Paths 0,Embedding Example Categories 0,Embedding Same Category Count 0,Random # of Shots 0,Random Example Paths 0,Random Example Categories 0,Random Same Category Count 0
10,./data/deepweeds/images/20180112-072618-2.jpg,Negative,Negative,"['./data/deepweeds/images/20180112-072356-2.jpg', './data/deepweeds/images/20171109-194851-1.jpg', './data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20170714-120648-3.jpg', './data/deepweeds/images/20171025-082133-3.jpg', './data/deepweeds/images/20170718-132000-2.jpg', './data/deepweeds/images/20170630-154706-0.jpg', './data/deepweeds/images/20171109-093602-2.jpg']","['Negative', 'Rubber vine', 'Negative', 'Lantana', 'Parthenium', 'Chinee apple', 'Snake weed', 'Rubber vine']",2,Negative,"['./data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20170727-124521-1.jpg', './data/deepweeds/images/20180109-105153-1.jpg', './data/deepweeds/images/20180112-081137-2.jpg', './data/deepweeds/images/20170714-142559-2.jpg', './data/deepweeds/images/20171102-121717-1.jpg', './data/deepweeds/images/20170920-174414-1.jpg', './data/deepweeds/images/20170718-132737-2.jpg']","['Lantana', 'Prickly acacia', 'Negative', 'Negative', 'Lantana', 'Parkinsonia', 'Prickly acacia', 'Snake weed']",2.0,Negative,"['./data/deepweeds/images/20180112-072356-2.jpg', './data/deepweeds/images/20171109-194851-1.jpg', './data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20170714-120648-3.jpg']","['Negative', 'Rubber vine', 'Negative', 'Lantana']",2.0,Snake weed,"['./data/deepweeds/images/20170728-153152-2.jpg', './data/deepweeds/images/20170906-095420-4.jpg', './data/deepweeds/images/20171025-080031-3.jpg', './data/deepweeds/images/20171205-134436-2.jpg']","['Prickly acacia', 'Parthenium', 'Parthenium', 'Negative']",1.0,Negative,"['./data/deepweeds/images/20180112-072356-2.jpg', './data/deepweeds/images/20171109-194851-1.jpg']","['Negative', 'Rubber vine']",1.0,Parthenium,"['./data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20170630-154442-0.jpg']","['Siam weed', 'Snake weed']",0.0,Negative,['./data/deepweeds/images/20180112-072356-2.jpg'],['Negative'],1.0,Negative,['./data/deepweeds/images/20170718-132000-2.jpg'],['Chinee apple'],0.0,Parthenium,[],[],0.0,Parthenium,[],[],0.0
11,./data/deepweeds/images/20171025-075255-3.jpg,Parthenium,Parthenium,"['./data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171025-074729-2.jpg', './data/deepweeds/images/20170715-174216-1.jpg', './data/deepweeds/images/20180119-105242-2.jpg', './data/deepweeds/images/20170906-105453-1.jpg', './data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20170718-132737-2.jpg', './data/deepweeds/images/20171113-133118-3.jpg']","['Siam weed', 'Parthenium', 'Lantana', 'Negative', 'Parthenium', 'Lantana', 'Snake weed', 'Siam weed']",2,Parthenium,"['./data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20180112-072618-2.jpg', './data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20170627-104853-0.jpg', './data/deepweeds/images/20170913-110133-3.jpg', './data/deepweeds/images/20171109-093551-2.jpg', './data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20171102-121717-1.jpg']","['Siam weed', 'Negative', 'Lantana', 'Snake weed', 'Rubber vine', 'Rubber vine', 'Negative', 'Parkinsonia']",0.0,Parthenium,"['./data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171025-074729-2.jpg', './data/deepweeds/images/20170715-174216-1.jpg', './data/deepweeds/images/20180119-105242-2.jpg']","['Siam weed', 'Parthenium', 'Lantana', 'Negative']",1.0,Parthenium,"['./data/deepweeds/images/20171025-082133-3.jpg', './data/deepweeds/images/20170920-130439-2.jpg', './data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20170920-111229-2.jpg']","['Parthenium', 'Parkinsonia', 'Siam weed', 'Parkinsonia']",1.0,Parthenium,"['./data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171025-074729-2.jpg']","['Siam weed', 'Parthenium']",1.0,Parthenium,"['./data/deepweeds/images/20170714-142559-2.jpg', './data/deepweeds/images/20170126-095837-0.jpg']","['Lantana', 'Lantana']",0.0,Parthenium,['./data/deepweeds/images/20171121-084910-1.jpg'],['Siam weed'],0.0,Parthenium,['./data/deepweeds/images/20171025-082114-2.jpg'],['Parthenium'],1.0,Parthenium,[],[],0.0,Parthenium,[],[],0.0
12,./data/deepweeds/images/20171113-140251-1.jpg,Siam weed,Siam weed,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-142059-2.jpg', './data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171113-124517-3.jpg', './data/deepweeds/images/20171113-135507-3.jpg', './data/deepweeds/images/20180109-080158-1.jpg', './data/deepweeds/images/20170705-165040-0.jpg', './data/deepweeds/images/20171025-092626-2.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed', 'Siam weed', 'Negative', 'Snake weed', 'Parthenium']",5,Siam weed,"['./data/deepweeds/images/20170706-112624-0.jpg', './data/deepweeds/images/20171109-093551-2.jpg', './data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20170718-132000-2.jpg', './data/deepweeds/images/20170410-160127-0.jpg', './data/deepweeds/images/20180112-072356-2.jpg', './data/deepweeds/images/20170210-142422-0.jpg', './data/deepweeds/images/20170706-130402-3.jpg']","['Snake weed', 'Rubber vine', 'Siam weed', 'Chinee apple', 'Snake weed', 'Negative', 'Snake weed', 'Lantana']",1.0,Siam weed,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-142059-2.jpg', './data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171113-124517-3.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed']",4.0,Rubber vine,"['./data/deepweeds/images/20170729-090327-1.jpg', './data/deepweeds/images/20170728-120256-2.jpg', './data/deepweeds/images/20170727-113159-1.jpg', './data/deepweeds/images/20170920-111229-2.jpg']","['Prickly acacia', 'Prickly acacia', 'Prickly acacia', 'Parkinsonia']",0.0,Rubber vine,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-142059-2.jpg']","['Siam weed', 'Siam weed']",2.0,Chinee apple,"['./data/deepweeds/images/20171109-074327-1.jpg', './data/deepweeds/images/20170920-101034-2.jpg']","['Rubber vine', 'Parkinsonia']",0.0,Snake weed,['./data/deepweeds/images/20171113-142238-2.jpg'],['Siam weed'],1.0,Rubber vine,['./data/deepweeds/images/20170718-132237-2.jpg'],['Snake weed'],0.0,Rubber vine,[],[],0.0,Rubber vine,[],[],0.0
13,./data/deepweeds/images/20180109-105153-1.jpg,Negative,Rubber vine,"['./data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20171025-092626-2.jpg', './data/deepweeds/images/20171025-100510-2.jpg', './data/deepweeds/images/20171025-100416-2.jpg', './data/deepweeds/images/20171102-103736-2.jpg', './data/deepweeds/images/20171025-082133-3.jpg', './data/deepweeds/images/20171113-133118-3.jpg', './data/deepweeds/images/20170630-154706-0.jpg']","['Negative', 'Parthenium', 'Parthenium', 'Parthenium', 'Parkinsonia', 'Parthenium', 'Siam weed', 'Snake weed']",1,Negative,"['./data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20170718-132237-2.jpg', './data/deepweeds/images/20171025-075255-3.jpg', './data/deepweeds/images/20170627-104853-0.jpg', './data/deepweeds/images/20171113-124517-3.jpg', './data/deepweeds/images/20170210-142422-0.jpg', './data/deepweeds/images/20170727-120008-3.jpg', './data/deepweeds/images/20170728-120256-2.jpg']","['Lantana', 'Snake weed', 'Parthenium', 'Snake weed', 'Siam weed', 'Snake weed', 'Prickly acacia', 'Prickly acacia']",0.0,Negative,"['./data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20171025-092626-2.jpg', './data/deepweeds/images/20171025-100510-2.jpg', './data/deepweeds/images/20171025-100416-2.jpg']","['Negative', 'Parthenium', 'Parthenium', 'Parthenium']",1.0,Snake weed,"['./data/deepweeds/images/20170906-105453-1.jpg', './data/deepweeds/images/20171113-132754-3.jpg', './data/deepweeds/images/20171109-091335-3.jpg', './data/deepweeds/images/20170715-174216-1.jpg']","['Parthenium', 'Siam weed', 'Rubber vine', 'Lantana']",0.0,Snake weed,"['./data/deepweeds/images/20180109-103216-1.jpg', './data/deepweeds/images/20171025-092626-2.jpg']","['Negative', 'Parthenium']",1.0,Siam weed,"['./data/deepweeds/images/20170727-120008-3.jpg', './data/deepweeds/images/20170728-152004-1.jpg']","['Prickly acacia', 'Prickly acacia']",0.0,Negative,['./data/deepweeds/images/20180109-103216-1.jpg'],['Negative'],1.0,Negative,['./data/deepweeds/images/20170811-162102-1.jpg'],['Chinee apple'],0.0,Siam weed,[],[],0.0,Siam weed,[],[],0.0
14,./data/deepweeds/images/20171113-142059-2.jpg,Siam weed,Siam weed,"['./data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20171113-132754-3.jpg', './data/deepweeds/images/20171113-124517-3.jpg', './data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20171102-103736-2.jpg', './data/deepweeds/images/20170705-165040-0.jpg', './data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20170920-111229-2.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed', 'Parkinsonia', 'Snake weed', 'Siam weed', 'Parkinsonia']",5,Parthenium,"['./data/deepweeds/images/20171025-074729-2.jpg', './data/deepweeds/images/20170920-114717-3.jpg', './data/deepweeds/images/20171102-123535-3.jpg', './data/deepweeds/images/20170706-112624-0.jpg', './data/deepweeds/images/20170718-132237-2.jpg', './data/deepweeds/images/20170410-160127-0.jpg', './data/deepweeds/images/20171025-075255-3.jpg', './data/deepweeds/images/20170714-120648-3.jpg']","['Parthenium', 'Parkinsonia', 'Parkinsonia', 'Snake weed', 'Snake weed', 'Snake weed', 'Parthenium', 'Lantana']",0.0,Siam weed,"['./data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20171113-132754-3.jpg', './data/deepweeds/images/20171113-124517-3.jpg', './data/deepweeds/images/20171113-140251-1.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed']",4.0,Parthenium,"['./data/deepweeds/images/20170727-164330-1.jpg', './data/deepweeds/images/20171025-082114-2.jpg', './data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20180112-081137-2.jpg']","['Prickly acacia', 'Parthenium', 'Siam weed', 'Negative']",1.0,Siam weed,"['./data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20171113-132754-3.jpg']","['Siam weed', 'Siam weed']",2.0,Parthenium,"['./data/deepweeds/images/20170630-154442-0.jpg', './data/deepweeds/images/20170920-111042-3.jpg']","['Snake weed', 'Prickly acacia']",0.0,Parthenium,['./data/deepweeds/images/20171113-143028-3.jpg'],['Siam weed'],1.0,Parthenium,['./data/deepweeds/images/20170920-172144-1.jpg'],['Parkinsonia'],0.0,Parthenium,[],[],0.0,Parthenium,[],[],0.0
15,./data/deepweeds/images/20170811-133144-1.jpg,Chinee apple,Chinee apple,"['./data/deepweeds/images/20170304-124640-0.jpg', './data/deepweeds/images/20170811-163650-1.jpg', './data/deepweeds/images/20170630-154706-0.jpg', './data/deepweeds/images/20170714-140705-1.jpg', './data/deepweeds/images/20170811-162102-1.jpg', './data/deepweeds/images/20170210-133043-0.jpg', './data/deepweeds/images/20180109-105153-1.jpg', './data/deepweeds/images/20171025-082439-1.jpg']","['Chinee apple', 'Chinee apple', 'Snake weed', 'Lantana', 'Chinee apple', 'Chinee apple', 'Negative', 'Chinee apple']",5,Chinee apple,"['./data/deepweeds/images/20170906-105453-1.jpg', './data/deepweeds/images/20170727-164330-1.jpg', './data/deepweeds/images/20170718-132737-2.jpg', './data/deepweeds/images/20170127-101927-0.jpg', './data/deepweeds/images/20171205-134436-2.jpg', './data/deepweeds/images/20171109-093602-2.jpg', './data/deepweeds/images/20180109-080158-1.jpg', './data/deepweeds/images/20170410-154004-0.jpg']","['Parthenium', 'Prickly acacia', 'Snake weed', 'Lantana', 'Negative', 'Rubber vine', 'Negative', 'Chinee apple']",1.0,Chinee apple,"['./data/deepweeds/images/20170304-124640-0.jpg', './data/deepweeds/images/20170811-163650-1.jpg', './data/deepweeds/images/20170630-154706-0.jpg', './data/deepweeds/images/20170714-140705-1.jpg']","['Chinee apple', 'Chinee apple', 'Snake weed', 'Lantana']",2.0,Rubber vine,"['./data/deepweeds/images/20170304-124640-0.jpg', './data/deepweeds/images/20171212-094952-1.jpg', './data/deepweeds/images/20170714-140705-1.jpg', './data/deepweeds/images/20171113-132754-3.jpg']","['Chinee apple', 'Negative', 'Lantana', 'Siam weed']",1.0,Chinee apple,"['./data/deepweeds/images/20170304-124640-0.jpg', './data/deepweeds/images/20170811-163650-1.jpg']","['Chinee apple', 'Chinee apple']",2.0,Chinee apple,"['./data/deepweeds/images/20170920-130439-2.jpg', './data/deepweeds/images/20171025-082133-3.jpg']","['Parkinsonia', 'Parthenium']",0.0,Rubber vine,['./data/deepweeds/images/20170304-124640-0.jpg'],['Chinee apple'],1.0,Rubber vine,['./data/deepweeds/images/20170410-160127-0.jpg'],['Snake weed'],0.0,Chinee apple,[],[],0.0,Rubber vine,[],[],0.0
16,./data/deepweeds/images/20180125-100709-2.jpg,Negative,Negative,"['./data/deepweeds/images/20170727-124521-1.jpg', './data/deepweeds/images/20170728-153152-2.jpg', './data/deepweeds/images/20170727-113159-1.jpg', './data/deepweeds/images/20171113-124517-3.jpg', './data/deepweeds/images/20171113-132754-3.jpg', './data/deepweeds/images/20170705-165040-0.jpg', './data/deepweeds/images/20170729-090327-1.jpg', './data/deepweeds/images/20170920-111229-2.jpg']","['Prickly acacia', 'Prickly acacia', 'Prickly acacia', 'Siam weed', 'Siam weed', 'Snake weed', 'Prickly acacia', 'Parkinsonia']",0,Negative,"['./data/deepweeds/images/20171025-075255-3.jpg', './data/deepweeds/images/20170920-101034-2.jpg', './data/deepweeds/images/20170729-092929-2.jpg', './data/deepweeds/images/20171109-091335-3.jpg', './data/deepweeds/images/20170920-110443-2.jpg', './data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20171109-093143-1.jpg', './data/deepweeds/images/20170706-130402-3.jpg']","['Parthenium', 'Parkinsonia', 'Prickly acacia', 'Rubber vine', 'Parkinsonia', 'Siam weed', 'Rubber vine', 'Lantana']",0.0,Negative,"['./data/deepweeds/images/20170727-124521-1.jpg', './data/deepweeds/images/20170728-153152-2.jpg', './data/deepweeds/images/20170727-113159-1.jpg', './data/deepweeds/images/20171113-124517-3.jpg']","['Prickly acacia', 'Prickly acacia', 'Prickly acacia', 'Siam weed']",0.0,Negative,"['./data/deepweeds/images/20171113-135152-1.jpg', './data/deepweeds/images/20171109-093204-2.jpg', './data/deepweeds/images/20171109-093551-2.jpg', './data/deepweeds/images/20171113-135507-3.jpg']","['Siam weed', 'Rubber vine', 'Rubber vine', 'Siam weed']",0.0,Prickly acacia,"['./data/deepweeds/images/20170727-124521-1.jpg', './data/deepweeds/images/20170728-153152-2.jpg']","['Prickly acacia', 'Prickly acacia']",0.0,Negative,"['./data/deepweeds/images/20170920-110443-2.jpg', './data/deepweeds/images/20170718-132000-2.jpg']","['Parkinsonia', 'Chinee apple']",0.0,Negative,['./data/deepweeds/images/20170727-124521-1.jpg'],['Prickly acacia'],0.0,Negative,['./data/deepweeds/images/20170729-090327-1.jpg'],['Prickly acacia'],0.0,Negative,[],[],0.0,Negative,[],[],0.0
17,./data/deepweeds/images/20170715-174216-1.jpg,Lantana,Lantana,"['./data/deepweeds/images/20170714-140705-1.jpg', './data/deepweeds/images/20170706-130402-3.jpg', './data/deepweeds/images/20171109-093602-2.jpg', './data/deepweeds/images/20170410-160127-0.jpg', './data/deepweeds/images/20170718-132737-2.jpg', './data/deepweeds/images/20171025-075255-3.jpg', './data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20180109-103216-1.jpg']","['Lantana', 'Lantana', 'Rubber vine', 'Snake weed', 'Snake weed', 'Parthenium', 'Lantana', 'Negative']",3,Snake weed,"['./data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20171025-082133-3.jpg', './data/deepweeds/images/20170210-142422-0.jpg', './data/deepweeds/images/20171109-093204-2.jpg', './data/deepweeds/images/20170304-124640-0.jpg', './data/deepweeds/images/20171109-093143-1.jpg', './data/deepweeds/images/20170714-120022-3.jpg', './data/deepweeds/images/20171212-095841-3.jpg']","['Siam weed', 'Parthenium', 'Snake weed', 'Rubber vine', 'Chinee apple', 'Rubber vine', 'Lantana', 'Negative']",1.0,Snake weed,"['./data/deepweeds/images/20170714-140705-1.jpg', './data/deepweeds/images/20170706-130402-3.jpg', './data/deepweeds/images/20171109-093602-2.jpg', './data/deepweeds/images/20170410-160127-0.jpg']","['Lantana', 'Lantana', 'Rubber vine', 'Snake weed']",2.0,Snake weed,"['./data/deepweeds/images/20171121-084910-1.jpg', './data/deepweeds/images/20171212-094952-1.jpg', './data/deepweeds/images/20171025-092626-2.jpg', './data/deepweeds/images/20171113-143028-3.jpg']","['Siam weed', 'Negative', 'Parthenium', 'Siam weed']",0.0,Negative,"['./data/deepweeds/images/20170714-140705-1.jpg', './data/deepweeds/images/20170706-130402-3.jpg']","['Lantana', 'Lantana']",2.0,Snake weed,"['./data/deepweeds/images/20170729-092929-2.jpg', './data/deepweeds/images/20171113-133118-3.jpg']","['Prickly acacia', 'Siam weed']",0.0,Snake weed,['./data/deepweeds/images/20170714-140705-1.jpg'],['Lantana'],1.0,Snake weed,['./data/deepweeds/images/20171113-133118-3.jpg'],['Siam weed'],0.0,Snake weed,[],[],0.0,Snake weed,[],[],0.0
18,./data/deepweeds/images/20170920-095313-3.jpg,Parkinsonia,Parkinsonia,"['./data/deepweeds/images/20170920-172144-1.jpg', './data/deepweeds/images/20170920-130439-2.jpg', './data/deepweeds/images/20170920-111229-2.jpg', './data/deepweeds/images/20170920-101034-2.jpg', './data/deepweeds/images/20170920-110443-2.jpg', './data/deepweeds/images/20170906-095420-4.jpg', './data/deepweeds/images/20180109-105153-1.jpg', './data/deepweeds/images/20171102-103736-2.jpg']","['Parkinsonia', 'Parkinsonia', 'Parkinsonia', 'Parkinsonia', 'Parkinsonia', 'Parthenium', 'Negative', 'Parkinsonia']",6,Parkinsonia,"['./data/deepweeds/images/20170627-104853-0.jpg', './data/deepweeds/images/20171109-093551-2.jpg', './data/deepweeds/images/20170127-101927-0.jpg', './data/deepweeds/images/20171109-073321-3.jpg', './data/deepweeds/images/20170630-154442-0.jpg', './data/deepweeds/images/20170727-164330-1.jpg', './data/deepweeds/images/20170729-092929-2.jpg', './data/deepweeds/images/20170920-130439-2.jpg']","['Snake weed', 'Rubber vine', 'Lantana', 'Rubber vine', 'Snake weed', 'Prickly acacia', 'Prickly acacia', 'Parkinsonia']",1.0,Parkinsonia,"['./data/deepweeds/images/20170920-172144-1.jpg', './data/deepweeds/images/20170920-130439-2.jpg', './data/deepweeds/images/20170920-111229-2.jpg', './data/deepweeds/images/20170920-101034-2.jpg']","['Parkinsonia', 'Parkinsonia', 'Parkinsonia', 'Parkinsonia']",4.0,Parkinsonia,"['./data/deepweeds/images/20170728-152004-1.jpg', './data/deepweeds/images/20170913-110133-3.jpg', './data/deepweeds/images/20170729-092929-2.jpg', './data/deepweeds/images/20170920-114717-3.jpg']","['Prickly acacia', 'Rubber vine', 'Prickly acacia', 'Parkinsonia']",1.0,Parkinsonia,"['./data/deepweeds/images/20170920-172144-1.jpg', './data/deepweeds/images/20170920-130439-2.jpg']","['Parkinsonia', 'Parkinsonia']",2.0,Parkinsonia,"['./data/deepweeds/images/20170405-160013-0.jpg', './data/deepweeds/images/20171113-140251-1.jpg']","['Chinee apple', 'Siam weed']",0.0,Parkinsonia,['./data/deepweeds/images/20170920-172144-1.jpg'],['Parkinsonia'],1.0,Parkinsonia,['./data/deepweeds/images/20171113-142238-2.jpg'],['Siam weed'],0.0,Parkinsonia,[],[],0.0,Parkinsonia,[],[],0.0
19,./data/deepweeds/images/20171025-092626-2.jpg,Parthenium,Parthenium,"['./data/deepweeds/images/20170728-120256-2.jpg', './data/deepweeds/images/20171025-100510-2.jpg', './data/deepweeds/images/20171025-082114-2.jpg', './data/deepweeds/images/20180109-105153-1.jpg', './data/deepweeds/images/20170920-111042-3.jpg', './data/deepweeds/images/20171113-135507-3.jpg', './data/deepweeds/images/20170920-101034-2.jpg', './data/deepweeds/images/20170920-114717-3.jpg']","['Prickly acacia', 'Parthenium', 'Parthenium', 'Negative', 'Prickly acacia', 'Siam weed', 'Parkinsonia', 'Parkinsonia']",2,Parthenium,"['./data/deepweeds/images/20171109-093143-1.jpg', './data/deepweeds/images/20171102-123535-3.jpg', './data/deepweeds/images/20170714-120648-3.jpg', './data/deepweeds/images/20170727-164330-1.jpg', './data/deepweeds/images/20171113-135152-1.jpg', './data/deepweeds/images/20170714-120304-3.jpg', './data/deepweeds/images/20170126-095837-0.jpg', './data/deepweeds/images/20170913-110133-3.jpg']","['Rubber vine', 'Parkinsonia', 'Lantana', 'Prickly acacia', 'Siam weed', 'Lantana', 'Lantana', 'Rubber vine']",0.0,Parthenium,"['./data/deepweeds/images/20170728-120256-2.jpg', './data/deepweeds/images/20171025-100510-2.jpg', './data/deepweeds/images/20171025-082114-2.jpg', './data/deepweeds/images/20180109-105153-1.jpg']","['Prickly acacia', 'Parthenium', 'Parthenium', 'Negative']",2.0,Parthenium,"['./data/deepweeds/images/20170913-121432-3.jpg', './data/deepweeds/images/20170920-111042-3.jpg', './data/deepweeds/images/20171025-082114-2.jpg', './data/deepweeds/images/20171121-084910-1.jpg']","['Parthenium', 'Prickly acacia', 'Parthenium', 'Siam weed']",2.0,Parthenium,"['./data/deepweeds/images/20170728-120256-2.jpg', './data/deepweeds/images/20171025-100510-2.jpg']","['Prickly acacia', 'Parthenium']",1.0,Parthenium,"['./data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20170714-120304-3.jpg']","['Siam weed', 'Lantana']",0.0,Parthenium,['./data/deepweeds/images/20170728-120256-2.jpg'],['Prickly acacia'],0.0,Parthenium,['./data/deepweeds/images/20170727-164330-1.jpg'],['Prickly acacia'],0.0,Parthenium,[],[],0.0,Parthenium,[],[],0.0
20,./data/deepweeds/images/20171113-124517-3.jpg,Siam weed,Siam weed,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-135507-3.jpg', './data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20171113-142059-2.jpg', './data/deepweeds/images/20170705-165040-0.jpg', './data/deepweeds/images/20171113-140251-1.jpg', './data/deepweeds/images/20180109-080158-1.jpg', './data/deepweeds/images/20171113-132754-3.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed', 'Snake weed', 'Siam weed', 'Negative', 'Siam weed']",6,Siam weed,"['./data/deepweeds/images/20171025-075255-3.jpg', './data/deepweeds/images/20170811-130004-1.jpg', './data/deepweeds/images/20170727-113159-1.jpg', './data/deepweeds/images/20171212-095841-3.jpg', './data/deepweeds/images/20171113-135507-3.jpg', './data/deepweeds/images/20170920-111229-2.jpg', './data/deepweeds/images/20171025-100416-2.jpg', './data/deepweeds/images/20170715-174216-1.jpg']","['Parthenium', 'Chinee apple', 'Prickly acacia', 'Negative', 'Siam weed', 'Parkinsonia', 'Parthenium', 'Lantana']",1.0,Siam weed,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-135507-3.jpg', './data/deepweeds/images/20171113-143028-3.jpg', './data/deepweeds/images/20171113-142059-2.jpg']","['Siam weed', 'Siam weed', 'Siam weed', 'Siam weed']",4.0,Parthenium,"['./data/deepweeds/images/20170727-164330-1.jpg', './data/deepweeds/images/20170718-132237-2.jpg', './data/deepweeds/images/20170714-110205-1.jpg', './data/deepweeds/images/20171113-132754-3.jpg']","['Prickly acacia', 'Snake weed', 'Lantana', 'Siam weed']",1.0,Siam weed,"['./data/deepweeds/images/20171113-142238-2.jpg', './data/deepweeds/images/20171113-135507-3.jpg']","['Siam weed', 'Siam weed']",2.0,Lantana,"['./data/deepweeds/images/20171109-091107-1.jpg', './data/deepweeds/images/20171113-132015-3.jpg']","['Rubber vine', 'Siam weed']",1.0,Siam weed,['./data/deepweeds/images/20171113-142238-2.jpg'],['Siam weed'],1.0,Negative,['./data/deepweeds/images/20171113-135152-1.jpg'],['Siam weed'],1.0,Parthenium,[],[],0.0,Parthenium,[],[],0.0
